id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	sampleSizeValue	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28625	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28625	28625	"Hierba 30 cm de talla, lígulas amarillas, aromática, en bosque"	1313	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque, parte alta de la laguna de Guacheneque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	José Aguilar	2019-06-19		Bidens triplinervia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	triplinervia	Especie		Kunth	
UPTC:26:28626	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28626	28626	"Hierba 20 cm de talla, hojas plateadas por el envés, brácteas verdes, más oscuro hacia el ápice, lígulas blancas, en páramo"	1316	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada"		3638	3638		5°50'56.5''N | 72°38'59.3''W	5°50'56.5''N	72°38'59.3''W	Grados minutos segundos	WGS84	5.8490278	-72.6498056	WGS84	José Aguilar	2019-06-19		Antennaria gnaphalioides	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Antennaria	gnaphalioides	Especie		(Kunth) Standl. ex R. Knuth	
UPTC:26:28627	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28627	28627	"Arbusto 2 m de altura, flor blanca, en arbustal"	1446	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Humberto Mendoza	2019-06-05		Miconia elaeoides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	elaeoides	Especie		Naudin	
UPTC:26:28628	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28628	28628	"Arbusto 2 m de altura, flores blancas, frutos inmaduros verdes"	1309	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3430	3430		5°51'23.1''N | 72°44'55.8''W	5°51'23.1''N	72°44'55.8''W	Grados minutos segundos	WGS84	5.8564167	-72.7488333	WGS84	Humberto Mendoza	2019-06-05		Miconia elaeoides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	elaeoides	Especie		Naudin	
UPTC:26:28629	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28629	28629	"Arbusto 2 m de altura, cáliz rojo oscuro, pétalos rojo oscuro, en borde de bosque"	1374	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Tibouchina grossa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Tibouchina	grossa	Especie		(L. f.) Cogn.	
UPTC:26:28630	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28630	28630	"Arbusto 1.8 m de altura, cáliz morado, en borde de bosque"	1345	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Tibouchina grossa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Tibouchina	grossa	Especie		(L. f.) Cogn.	
UPTC:26:28631	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28631	28631	"Arbusto 2 m de altura, frutos verde con tonos morado hacia el ápice"	1352	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Miconia elaeoides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	elaeoides	Especie		Naudin	
UPTC:26:28632	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28632	28632	"Árbol 4.5 m de altura, flores blanco verdoso"	1461	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, bosque cerca a la quebrada el Mortiño"		3437	3437		5°51'43''N | 72°43'16.3''W	5°51'43''N	72°43'16.3''W	Grados minutos segundos	WGS84	5.8619444	-72.7211944	WGS84	Humberto Mendoza	2019-06-05		Miconia elaeoides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	elaeoides	Especie		Naudin	
UPTC:26:28633	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28633	28633	"Arbusto 1.70 m de altura, flores moradas claro o fucsia, en pastizal"	1330	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Bucquetia glutinosa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Bucquetia	glutinosa	Especie		(L. f.) DC.	
UPTC:26:28634	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28634	28634	"Hierba rasante, flor con pétalos amarillos, frutos café blanquecino, en páramo"	1322	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, camino"		3510	3510		5°51'11''N | 72°38'34.7''W	5°51'11''N	72°38'34.7''W	Grados minutos segundos	WGS84	5.8530556	-72.6429722	WGS84	Humberto Mendoza	2019-06-05		Castratella piloselloides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Castratella	piloselloides	Especie		Naudin	
UPTC:26:28635	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28635	28635	"Arbolito 2.5 m de altura, flores con pétalos blanquecinos, fruto morado, en matorral"	1502	María Malagón | Felipe Santodomingo | Fernando Corbelle	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Centro urbano, sector Granadillo"		3252	3252		5°53'13.2''N | 72°44'51''W	5°53'13.2''N	72°44'51''W	Grados minutos segundos	WGS84	5.887002	-72.7475	WGS84	Humberto Mendoza	2019-06-05		Miconia amblyandra	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	amblyandra	Especie		Naudin	
UPTC:26:28636	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28636	28636	"Arbusto 1.30 m de altura, frutos café, envés de las hojas ocre, en borde de camino"	1306	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3430	3430		5°51'23.1''N | 72°44'55.8''W	5°51'23.1''N	72°44'55.8''W	Grados minutos segundos	WGS84	5.8564167	-72.7488333	WGS84	Humberto Mendoza	2019-06-05		Miconia rigens	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	rigens	Especie		Naudin	
UPTC:26:28637	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28637	28637	"Arbusto, frutos verdes con tonos morados"	1358	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque, parte alta de la laguna de Guacheneque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Humberto Mendoza	2019-06-05		Miconia chionophila	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	chionophila	Especie		Naudin	
UPTC:26:28638	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28638	28638	"Arbusto 1.6 m de altura, tallos jóvenes con tono ocre, envés de las hojas color ocre, frutos verde claro"	1204	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, laguna de Barro"		3825	3825		5°50'8.9''N | 72°42'39.4''W	5°50'8.9''N	72°42'39.4''W	Grados minutos segundos	WGS84	5.8358056	-72.7109444	WGS84	Humberto Mendoza	2019-06-05		Miconia salicifolia	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	salicifolia	Especie		Bonpl. ex Naudin	
UPTC:26:28639	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28639	28639	"Hierba 15 cm de talla, flor con pétalos amarillos, en páramo"	1466	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3951	3951		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7059167	WGS84	Humberto Mendoza	2019-06-05		Castratella piloselloides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Castratella	piloselloides	Especie		Naudin	
UPTC:26:28640	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28640	28640	"Hierba rasante, tallos rojizos, cáliz verde con líneas moradas, corola fucsia claro, hojas con márgenes ciliadas, en pastizal"	1500	María Malagón | Felipe Santodomingo | Fernando Corbelle	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Centro urbano, sector Granadillo"		3252	3252		5°53'13.2''N | 72°44'51''W	5°53'13.2''N	72°44'51''W	Grados minutos segundos	WGS84	5.887002	-72.7475	WGS84	Humberto Mendoza	2019-06-11		Cuphea ciliata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Lythraceae	Cuphea	ciliata	Especie		Ruiz & Pav.	
UPTC:26:28641	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28641	28641	"Hierba 40 cm de talla, hojas blanquecinas por el envés, flor morada clara"	1419	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Humberto Mendoza	2019-06-11		Stachys bogotensis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	bogotensis	Especie		Kunth	
UPTC:26:28642	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28642	28642	"Hierba 40 cm de talla, indumento blanquecino sobre el tallo, abundante en el peciolo de la hoja, cáliz morado, corola morada"	1285	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2840	2840		5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	Humberto Mendoza	2019-06-11		Hyptis perbullata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis	perbullata	Especie		Fern. Alonso	
UPTC:26:28643	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28643	28643	"Hierba 50 cm de talla, indumento blanco en el tallo y envés de la hoja, cáliz morado, corola moradas, aromática, en borde de camino"	1267	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Humberto Mendoza	2019-06-11		Hyptis perbullata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis	perbullata	Especie		Fern. Alonso	
UPTC:26:28644	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28644	28644	"Hierba 20 cm, tallos con tonos vinaceos, caliz verde claro, morado hacia el ápice, blancos hacia la base, en pastizal"	1451	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3301	3301		5°52'29.5''N | 72°44'21.6''W	5°52'29.5''N	72°44'21.6''W	Grados minutos segundos	WGS84	5.8748611	-72.7393333	WGS84	Humberto Mendoza	2019-06-11		Salvia palifolia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	palifolia	Especie		Kunth	
UPTC:26:28645	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28645	28645	"Arbusto 1.6 m de altura, cáliz verde con tonos vino, con pelos glandulares, corola roja con pelos"	1397	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3301	3301		5°52'29.5''N | 72°44'21.6''W	5°52'29.5''N	72°44'21.6''W	Grados minutos segundos	WGS84	5.8748611	-72.7393333	WGS84	Humberto Mendoza	2019-06-11		Salvia rubescens	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	rubescens	Especie		Kunth	
UPTC:26:28646	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28646	28646	"Hierba 50 cm de talla, cáliz verde claro, morado hacia el ápice, flores con pétalos azul-morado, aromática"	1262	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Humberto Mendoza	2019-06-11		Salvia bogotensis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	bogotensis	Especie		Benth.	
UPTC:26:28647	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28647	28647	"Hierba 40 cm de talla, cáliz verde con tonos morados hacia los márgenes, corola roja, con pelos glandulares, aromática"	1418	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3252	3252		5°52'34.9''N | 72°44'25.8''W	5°52'34.9''N	72°44'25.8''W	Grados minutos segundos	WGS84	5.8763611	-72.7405	WGS84	Humberto Mendoza	2019-06-11		Salvia carnea	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	carnea	Especie		Kunth	
UPTC:26:28648	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28648	28648	"Hierba 40 cm, tallo color vino, cáliz verde con morado hacia el ápice, corola roja, planta aromática, en borde de camino"	1253	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Humberto Mendoza	2019-06-11		Salvia carnea	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	carnea	Especie		Kunth	
UPTC:26:28649	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28649	28649	"Hierba 70 cm de talla, flor azul, estambres blancos, fruto verde, morado hacia el ápice"	1490	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3951	3951		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7059167	WGS84	Humberto Mendoza	2019-06-11		Orthrosanthus monadelphus	Plantae	Magnoliophyta	Liliopsida	Asparagales	Iridaceae	Orthrosanthus	monadelphus	Especie		Ravenna	
UPTC:26:28650	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28650	28650	"Hierba 40 cm de talla, cáliz con tonos vino, flores lila claro, blanco hacia el tubo de la corola"	1458	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, bosque cerca a la quebrada el Mortiño"		3437	3437		5°51'43''N | 72°43'16.3''W	5°51'43''N	72°43'16.3''W	Grados minutos segundos	WGS84	5.8619444	-72.7211944	WGS84	Humberto Mendoza	2019-06-06		Verbena valerianoides	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena	valerianoides	Especie		Kunth	
UPTC:26:28651	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28651	28651	"Arbusto 1.7 m de altura, inflorescencia verde crema, flores blancas, en potrero"	1405	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3252	3252		5°52'34.9''N | 72°44'25.8''W	5°52'34.9''N	72°44'25.8''W	Grados minutos segundos	WGS84	5.8763611	-72.7405	WGS84	Humberto Mendoza	2019-06-06		Lippia hirsuta	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia	hirsuta	Especie		L.f.	
UPTC:26:28652	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28652	28652	"Arbusto 1.8 m de altura, inflorescencia blancas, en camino en zona de minería"	1252	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Humberto Mendoza	2019-06-06		Lippia hirsuta	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia	hirsuta	Especie		L.f.	
UPTC:26:28653	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28653	28653	"Arbusto 60 cm de talla, brácteas verdes, flor blanca con tonos rosa, amarillo hacia el interior del tubo, en borde de camino pedregoso, aromática"	1256	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Humberto Mendoza	2019-06-06	cf. canescens	Lantana canescens	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Verbenaceae	Lantana	canescens	Especie		Kunth	
UPTC:26:28654	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28654	28654	"Árbol 2 m de altura, flores con pétalos rosados, blancos hacia el ápice, estambres rosa-amarillos, en pastizal"	1508	María Malagón | Felipe Santodomingo | Fernando Corbelle	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21			SA	Colombia	CO	Boyacá	Tasco	"Centro urbano, sector Granadillo"		3252	3252		5°53'13.2''N | 72°44'51''W	5°53'13.2''N	72°44'51''W	Grados minutos segundos	WGS84	5.887002	-72.7475	WGS84	Humberto Mendoza	2019-06-06		Symplocos cundinamarcensis	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Symplocaceae	Symplocos	cundinamarcensis	Especie		B. Ståhl	
UPTC:26:28655	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28655	28655	"Helecho epífito sobre roca, raquis rojizo, rizoma verde claro con escamas café oscuro"	1436	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	María Malagón	2019-07-08		Campyloneurum amphostenon	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Campyloneurum	amphostenon	Especie		(Klotzsch) Fée	
