id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:29556	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29556	29556	Liana, frutos rojos, péndulos	22557	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-27		Passiflora capsularis	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora	capsularis	Especie		L.	
UPTC:26:29557	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29557	29557	Árbol, 7 m de altura, hipanto verde claro, pétalos blancos, estambres fucsia	22558	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		Humberto Mendoza	2019-09-20		Miconia coronata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	coronata	Especie		(Bonpl.) DC.	
UPTC:26:29558	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29558	29558	Hierba terrestre en borde de carretera, envés morado, corola violeta	22559	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-20		Monopyle macrocarpa	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Monopyle	macrocarpa	Especie		Benth.	
UPTC:26:29559	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29559	29559	Árbol, 7 m de altura, exudado crema, ovario verde claro, pétalos rosados	22560	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-26		Clusia	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Clusia		Género	sp.		
UPTC:26:29560	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29560	29560	Árbol, 5 m de altura, pétalos blancos, sépalos rojos por el vientre, rosados externamente, ovario verde claro	22561	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-26		Clusia	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Clusia		Género	sp.		
UPTC:26:29561	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29561	29561	Arbolito, 6 m de altura	22562	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, sector Los Planos		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84	5.8119444	-74.2653333	WGS84		Humberto Mendoza	2019-09-20		Henriettea	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Henriettea		Género	sp.		
UPTC:26:29562	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29562	29562	Arbusto, 2 m de altura, inflorescencias caulinares masculinas rosadas	22563	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-19		Urera elata	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Urticaceae	Urera	elata	Especie		(Sw.) Griseb.	
UPTC:26:29563	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29563	29563	Árbol, 7 m de altura, exudado crema, frutos verde claro	22564	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-26		Tovomita parviflora	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Tovomita	parviflora	Especie		Cuatrec.	
UPTC:26:29564	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29564	29564	Árbol, 4 m de altura, frutos maduros rojos creciendo en filo de montaña	22565	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-09-20		Conostegia rhodopetala	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Conostegia	rhodopetala	Especie		Donn. Sm.	
UPTC:26:29565	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29565	29565	Hierba, 50 cm de talla, creciendo en borde de camino, peciolo e inflorescencia rojos	22566	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		Humberto Mendoza	2019-09-20		Clidemia aguaclarensis	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	aguaclarensis	Especie		Wurdack	
UPTC:26:29566	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29566	29566	Arbusto, 3 m de altura, en filo de montaña, frutos maduros morado oscuro	22568	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		María Malagón	2019-09-27		Cybianthus cuatrecasasii	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Primulaceae	Cybianthus	cuatrecasasii	Especie		Pipoly	
UPTC:26:29567	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29567	29567	Hierba, 1.7 m de altura, cáliz verde claro, corola rosado oscuro	22569	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		María Malagón	2019-09-18		Symbolanthus anomalus	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Gentianaceae	Symbolanthus	anomalus	Especie		(Kunth) Gilg	
UPTC:26:29568	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29568	29568	Arbolito, 5 m de altura, cáliz verde claro, corola y estambres crema, en filo de montaña	22570	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-07-31		Inga	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae	Inga		Género	sp.		
UPTC:26:29569	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29569	29569	Arbolito, 4.5 m de altura, ejes de la inflorescencia rojizos, flores amarillas	22571	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		C. M. Taylor	2019-08-15		Palicourea guianensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Palicourea	guianensis	Especie		Aubl.	
UPTC:26:29570	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29570	29570	Hierba, 50 cm de talla, peciolo, venas por el envés e inflorescencia rojos	22572	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		Humberto Mendoza	2019-09-20		Clidemia aguaclarensis	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	aguaclarensis	Especie		Wurdack	
UPTC:26:29571	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29571	29571	Hierba epifita sobre tronco, amentos verde claro, cerca de la quebrada, en bosque maduro	22573	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		Humberto Mendoza	2019-07-31		Peperomia	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia		Género	sp.		
UPTC:26:29572	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29572	29572	Arbustos de ramas péndulas, corola blanca	22574	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		C. M. Taylor	2019-08-15		Gonzalagunia	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Gonzalagunia		Género	sp.		
UPTC:26:29573	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29573	29573	Arbusto, 3 m de altura, en bosque maduro	22577	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-19		Siparuna gesnerioides	Plantae	Magnoliophyta	Magnoliopsida	Laurales	Siparunaceae	Siparuna	gesnerioides	Especie		(Kunth) A.DC.	
UPTC:26:29574	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29574	29574	Bejuquito en borde de camino. Flores amarillas.	22578	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		María Malagón	2019-09-25		Mandevilla mollissima	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Mandevilla	mollissima	Especie		(Kunth) K.Schum.	
UPTC:26:29575	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29575	29575	Árbol, 7 m de altitud, relictual en potrero, inflorescencia en las ramas basales, flores púrpura	22590	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-23		Eschweilera antioquensis	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Lecythidaceae	Eschweilera	antioquensis	Especie		Dugand & H.Daniel	
UPTC:26:29576	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29576	29576	Planta terrestre con peciolos de 2 m y lámina de 3 m de longitud, inflorescencia péndula, brácteas rojas con amarillo, frutos crema	22591	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		María Malagón	2019-09-18		Heliconia trichocarpa	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Heliconiaceae	Heliconia	trichocarpa	Especie		G.S.Daniels & F.G.Stiles	
UPTC:26:29577	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29577	29577	Hierba de 1.2 m de talla. En bosque maduro. Hipanto rosado, frutos rojizos.	22592	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-09-20		Clidemia septuplinervia	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	septuplinervia	Especie		Cogn.	
UPTC:26:29578	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29578	29578	Árbol, 7 m de altura, en filo de montaña, hipanto-cáliz verde claro, pétalos rosados y filamentos blancos, anteras amarillas	22593	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Humberto Mendoza	2019-09-20		Blakea parasitica	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Blakea	parasitica	Especie		(Aubl.) D.Don	
UPTC:26:29579	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29579	29579	Hierba, mas o menos 40 cm de talla, cerca de quebrada en bosque maduro, brácteas rojizas, corola blanca	22594	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		María Malagón	2019-09-20		Drymonia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Drymonia		Género	sp.		
UPTC:26:29580	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29580	29580	Arbusto, 2 m de altura, crecinedo en zona en regeneración, amentos blancuzcos	22595	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-07-31		Piper	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Género	sp.		
UPTC:26:29581	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29581	29581	Hierba, 80 cm de talla, creciendo en zona en regeneración, matorral	22596	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-09-20		Clidemia ciliata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	ciliata	Especie		D.Don	
UPTC:26:29582	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29582	29582	Arbusto, 3.5 m de altura, pétalos blancos, en borde de bosque	22597	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-09-20		Miconia affinis	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	affinis	Especie		DC.	
UPTC:26:29583	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29583	29583	Árbol, 8 m de altura, frutos anaranjados, con una sola semilla, en borde de bosque	22598	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Humberto Mendoza	2019-07-31		Myrtaceae	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Myrtaceae			Familia			
UPTC:26:29584	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29584	29584	Árbol, 7 m de altura, creciendo en zona en regeneración	22599	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		María Malagón	2019-09-26		Clethra repanda	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Clethraceae	Clethra	repanda	Especie		Turcz.	
UPTC:26:29585	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29585	29585	Árbol, 6 m de altura, creciendo en zona en regeneración	22600	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		María Malagón	2019-09-24	cf. sessiliflora	Perrottetia sessiliflora	Plantae	Magnoliophyta	Magnoliopsida	Huerteales	Dipentodontaceae	Perrottetia	sessiliflora	Especie		Lundell	
UPTC:26:29586	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29586	29586	Helecho terrestre en bosque maduro	22601	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Sofía Gómez-Parra	2019-09-27		Tectaria heracleifolia	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Tectariaceae	Tectaria	heracleifolia	Especie		(Willd.) Underw.	
UPTC:26:29587	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29587	29587	Arbolito, 5 m de altura, pétalos blancos, en bosque maduro	22602	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Humberto Mendoza	2019-09-20		Henriettea fissanthera	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Henriettea	fissanthera	Especie		(Gleason) Penneys, Michelang., Judd & Almeda	
UPTC:26:29588	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29588	29588	Arbusto, 1.7 m de altura, en bosque maduro	22603	Humberto Mendoza | Naisla Manrique | María Malagón	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Humberto Mendoza	2019-07-31		Piper	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Género	sp.		
