id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationRemarks	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:26819	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26819	26819		Cuta,L 1221	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Leptodontium viticulosoides	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Leptodontium	viticulosoides	Especie		(P. beauv.) Wijk & Margad	Musgo
UPTC:26:26820	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26820	26820		Cuta,L 1222	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Saxícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Syzygiella concreta	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	concreta	Especie		(Gottsche.) Spruce	Hepática
UPTC:26:26821	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26821	26821		Cuta,L 1223	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Riccardia fucoidea	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia	fucoidea	Especie		(Sw.) C. Massal	Hepática
UPTC:26:26822	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26822	26822		Cuta,L 1224	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Calypogeia peruviana	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Calypogeiaceae	Calypogeia	peruviana	Especie		Nees & Mont	Hepática
UPTC:26:26823	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26823	26823		Cuta,L 1225	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno			cf. episcia	Radula episcia	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula	episcia	Especie		Spruce	Hepática
UPTC:26:26824	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26824	26824		Cuta,L 1226	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Campylopus argyrocaulon	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus	argyrocaulon	Especie		(Müll.Hal.) Broth.	Musgo
UPTC:26:26825	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26825	26825		Cuta,L 1227	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Aptychella proligera	Plantae	Bryophyta	Bryopsida	Hypnales	Pylaisiadelphaceae	Aptychella	proligera	Especie		(Broth.) Herzog	Musgo
UPTC:26:26826	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26826	26826		Cuta,L 1228	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Syzygiella concreta	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	concreta	Especie		(Gottsche.) Spruce	Hepática
UPTC:26:26827	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26827	26827		Cuta,L 1229	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Porotrichodendron superbum	Plantae	Bryophyta	Bryopsida	Hypnales	Neckeraceae	Porotrichodendron	superbum	Especie		(Taylor) Broth.	Musgo
UPTC:26:26828	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26828	26828		Cuta,L 1230	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Radula voluta	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula	voluta	Especie		Taylor.	Hepática
UPTC:26:26829	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26829	26829		Cuta,L 1231	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Lepidozia cupressina	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae	Lepidozia	cupressina	Especie		(Sw.) Lindenb.	Hepática
UPTC:26:26830	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26830	26830		Cuta,L 1232	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Dicranum frigidum	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum	frigidum	Especie		Müll.Hal.	Musgo
UPTC:26:26831	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26831	26831		Cuta,L 1233	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Adelothecium bogotense	Plantae	Bryophyta	Bryopsida	Hookeriales	Daltoniaceae	Adelothecium	bogotense	Especie		(Hampe.) Mitt.	Musgo
UPTC:26:26832	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26832	26832		Cuta,L 1234	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Plagiochila rutilans	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila	rutilans	Especie		Lindenb.	Hepática
UPTC:26:26833	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26833	26833		Cuta,L 1235	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno			cf. montagnei	Plagiochila montagnei	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila	montagnei	Especie		Nees.	Hepática
UPTC:26:26834	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26834	26834		Cuta,L 1236	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Plagiochila ovata	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila	ovata	Especie		Lindenb & Gottsche	Hepática
UPTC:26:26835	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26835	26835		Cuta,L 1237	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Lejeunea pterigonia	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea	pterigonia	Especie		(Lehm. & Lindenb.) Mont	Hepática
UPTC:26:26836	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26836	26836		Cuta,L 1238	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Symphyogyna brongniartii	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae	Symphyogyna	brongniartii	Especie		Mont.	Hepática
UPTC:26:26837	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26837	26837		Cuta,L 1239	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Calypogeia peruviana	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Calypogeiaceae	Calypogeia	peruviana	Especie		Nees & Mont	Hepática
UPTC:26:26838	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26838	26838		Cuta,L 1240	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Anoplolejeunea conferta	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Anoplolejeunea	conferta	Especie		(Spreng.) A. Evans	Hepática
UPTC:26:26839	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26839	26839		Cuta,L 1241	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Madera en descomposición	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Campylopus argyrocaulon	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus	argyrocaulon	Especie		(Müll.Hal.) Broth.	Musgo
UPTC:26:26840	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26840	26840		Cuta,L 1242	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Leiomitra flaccida	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Trichocoleaceae	Leiomitra	flaccida	Especie		Spruce	Hepática
UPTC:26:26841	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26841	26841		Cuta,L 1243	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Frullania lobatohastata	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	lobatohastata	Especie		Steph.	Hepática
UPTC:26:26842	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26842	26842		Cuta,L 1244	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Madera en descomposición	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Brachiolejeunea laxifolia	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Brachiolejeunea	laxifolia	Especie		(Taylor.) Schiffn	Hepática
UPTC:26:26843	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26843	26843		Cuta,L 1245	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno			cf. asperrima	Cheilolejeunea asperrima	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Cheilolejeunea	asperrima	Especie		(Steph.) Grolle	Hepática
UPTC:26:26844	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26844	26844		Cuta,L 1246	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Frullania atrata	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania	atrata	Especie		(Sw.) Nees.	Hepática
UPTC:26:26845	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26845	26845		Cuta,L 1247	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Syzygiella rubricaulis	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jamesoniellaceae	Syzygiella	rubricaulis	Especie		(Nees) Steph.	Hepática
UPTC:26:26846	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26846	26846		Cuta,L 1248	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Plagiochila alternans	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila	alternans	Especie		Lindenb. & Gottsche	Hepática
UPTC:26:26847	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26847	26847		Cuta,L 1249	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Plagiochila ovata	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila	ovata	Especie		Lindenb & Gottsche	Hepática
UPTC:26:26848	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26848	26848		Cuta,L 1250	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Lepidozia cupressina	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae	Lepidozia	cupressina	Especie		(Sw.) Lindenb.	Hepática
UPTC:26:26849	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26849	26849		Cuta,L 1251	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Herbertus acanthelius	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus	acanthelius	Especie		Spruce	Hepática
UPTC:26:26850	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26850	26850		Cuta,L 1252	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-13	8:00/16:00	2018	10	13	Rastrojo mixto	Cortícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3224	3224	3224	5°45'18.3''N | 73°19'54.2''W	5°45'18.3''N	73°19'54.2''W	Grados minutos segundos	WGS84	5.7550833	-73.3317222	WGS84	D. A. Moreno				Macromitrium longifolium	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Macromitrium	longifolium	Especie		(Hook.) Brid.	Musgo
UPTC:26:26851	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26851	26851		Cuta,L 1253	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-14	8:00/16:00	2018	10	15	Páramo	Saxícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3751	3751	3751	5°45'43.2''N | 73°20'56.8''W	5°45'43.2''N	73°20'56.8''W	Grados minutos segundos	WGS84	5.762	-73.3491111	WGS84	D. A. Moreno				Herbertus grossispinus	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus	grossispinus	Especie		Fulford	Hepática
UPTC:26:26852	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26852	26852		Cuta,L 1254	L. Cuta & D. A. Moreno	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-14	8:00/16:00	2018	10	15	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Cómbita	Vereda Santa Bárbara	3751	3751	3751	5°45'43.2''N | 73°20'56.8''W	5°45'43.2''N	73°20'56.8''W	Grados minutos segundos	WGS84	5.762	-73.3491111	WGS84	D. A. Moreno				Rhacocarpus purpurascens	Plantae	Bryophyta	Bryopsida	Hedwigiales	Rhacocarpaceae	Rhacocarpus	purpurascens	Especie		(Brid.) Paris	Musgo
