id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;otherCatalogNumbers;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:27173;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27173;27173;Nan;D.A-Moreno 3847;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;35;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;cf. raddiana;Plagiochila raddiana;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;raddiana;Especie;Nan;Lindenb.;Hepática
UPTC:26:27174;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27174;27174;Nan;D.A-Moreno 3848;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;36;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Frullania atrata;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Frullaniaceae;Frullania;atrata;Especie;Nan;(Sw.) Nees.;Hepática
UPTC:26:27175;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27175;27175;Nan;D.A-Moreno 3849;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;37;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Lepidozia auriculata;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Lepidozia;auriculata;Especie;Nan;Steph.;Hepática
UPTC:26:27176;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27176;27176;Nan;D.A-Moreno 3850;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;38;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Pyrrhobryum spiniforme;Plantae;Bryophyta;Bryopsida;Rhizogoniales;Rhizogoniaceae;Pyrrhobryum;spiniforme;Especie;Nan;(Hedw.) Mitt.;Musgo
UPTC:26:27177;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27177;27177;Nan;D.A-Moreno 3851;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;39;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;cf. raddiana;Plagiochila raddiana;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;raddiana;Especie;Nan;Lindenb.;Hepática
UPTC:26:27178;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27178;27178;Nan;D.A-Moreno 3852;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;40;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;aff. autumnalis;Syzygiella autumnalis;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Jamesoniellaceae;Syzygiella;autumnalis;Especie;Nan;(DC.) K. Feldberg et al.;Hepática
UPTC:26:27179;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27179;27179;Nan;D.A-Moreno 3853;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;41;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;cf. lindigii;Porotrichodendron lindigii;Plantae;Bryophyta;Bryopsida;Hypnales;Neckeraceae;Porotrichodendron;lindigii;Especie;Nan;(Hampe.) W.R. Buck;Musgo
UPTC:26:27180;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27180;27180;Nan;D.A-Moreno 3854;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;42;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Campylopus;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;;Género;sp.;;Musgo
UPTC:26:27181;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27181;27181;Nan;D.A-Moreno 3855;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;43;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Frullania meridana;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Frullaniaceae;Frullania;meridana;Especie;Nan;Steph.;Hepática
UPTC:26:27182;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27182;27182;Nan;D.A-Moreno 3856;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;44;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Bazzania longistipula;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Bazzania;longistipula;Especie;Nan;(Lindenb.) Trevis.;Hepática
UPTC:26:27183;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27183;27183;Nan;D.A-Moreno 3857;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;45;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Aptychella proligera;Plantae;Bryophyta;Bryopsida;Hypnales;Pylaisiadelphaceae;Aptychella;proligera;Especie;Nan;(Broth.) Herzog;Musgo
UPTC:26:27184;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27184;27184;Nan;D.A-Moreno 3858;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;46;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;aff. superba;Plagiochila superba;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;superba;Especie;Nan;(Spreng) Mont & Nees.;Hepática
UPTC:26:27185;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27185;27185;Nan;D.A-Moreno 3859;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;47;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Lepicolea pruinosa;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepicoleaceae;Lepicolea;pruinosa;Especie;Nan;(Taylor.) Spruce;Hepática
UPTC:26:27186;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27186;27186;Nan;D.A-Moreno 3860;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;48;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Streptopogon lindigii;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Streptopogon;lindigii;Especie;Nan;Hampe;Musgo
UPTC:26:27187;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27187;27187;Nan;D.A-Moreno 3861;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;49;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Syzygiella;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Jamesoniellaceae;Syzygiella;;Género;sp.;;Hepática
UPTC:26:27188;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27188;27188;Nan;D.A-Moreno 3862;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;50;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Plagiochila;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;;Género;sp.;;Hepática
UPTC:26:27189;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27189;27189;Nan;D.A-Moreno 3863;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;51;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;aff. densicoma;Campylopus densicoma;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;densicoma;Especie;Nan;;Musgo
UPTC:26:27190;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27190;27190;Nan;D.A-Moreno 3864;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;52;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Plagiochila bifaria;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;bifaria;Especie;Nan;(Sw.) Lindenb.;Hepática
UPTC:26:27191;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27191;27191;Nan;D.A-Moreno 3865;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;53;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;cf. sharpii;Campylopus sharpii;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;sharpii;Especie;Nan;J.P- Frahm et. Al.;Musgo
UPTC:26:27192;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27192;27192;Nan;D.A-Moreno 3866;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;54;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Dicranum frigidum;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;frigidum;Especie;Nan;Müll.Hal.;Musgo
UPTC:26:27193;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27193;27193;Nan;D.A-Moreno 3867;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;55;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Bazzania hookeri;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Bazzania;hookeri;Especie;Nan;(Lindenb.) Trevis;Hepática
UPTC:26:27194;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27194;27194;Nan;D.A-Moreno 3868;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;56;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Rhizogonium novae-hollandiae;Plantae;Bryophyta;Bryopsida;Rhizogoniales;Rhizogoniaceae;Rhizogonium;novae-hollandiae;Especie;Nan;(Brid.) Brid.;Musgo
UPTC:26:27195;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27195;27195;Nan;D.A-Moreno 3869;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;57;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Campylium sommerfeltii;Plantae;Bryophyta;Bryopsida;Hypnales;Amblystegiaceae;Campylium;sommerfeltii;Especie;Nan;(Myrin) Hedenäs;Musgo
UPTC:26:27196;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27196;27196;Nan;D.A-Moreno 3870;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;58;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Herbertus juniperoideus;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Herbertaceae;Herbertus;juniperoideus;Especie;Nan;(Sw.) Grolle;Hepática
UPTC:26:27197;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27197;27197;Nan;D.A-Moreno 3871;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;59;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Gongylanthus;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Arneliaceae;Gongylanthus;;Género;sp.;;Hepática
UPTC:26:27198;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27198;27198;Nan;D.A-Moreno 3872;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;60;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;aff. argyrocaulon;Campylopus argyrocaulon;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;argyrocaulon;Especie;Nan;(Müll.Hal.) Broth.;Musgo
UPTC:26:27199;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27199;27199;Nan;D.A-Moreno 3873;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;61;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Plagiochila bifaria;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;bifaria;Especie;Nan;(Sw.) Lindenb.;Hepática
UPTC:26:27200;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27200;27200;Nan;D.A-Moreno 3874;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;62;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Bazzania hookeri;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Bazzania;hookeri;Especie;Nan;(Lindenb.) Trevis;Hepática
UPTC:26:27201;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27201;27201;Nan;D.A-Moreno 3875;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;63;Colecta general;8 Horas/ dia;1/08/2018;8:00/16:00;2018;8;1;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3148;3148;3148;5°23'31.6''N | 73°14'38.2''W;5°23'31.6''N;73°14'38.2''W;Grados minutos segundos;WGS84;53998611;-732691389;WGS84;D. A. Moreno;;;Cheilolejeunea;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;;Género;sp.;;Hepática
UPTC:26:27202;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27202;27202;Nan;D.A-Moreno 3876;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;64;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Herbertus acanthelius;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Herbertaceae;Herbertus;acanthelius;Especie;Nan;Spruce;Hepática
UPTC:26:27203;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27203;27203;Nan;D.A-Moreno 3877;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;65;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Dicranum frigidum;Plantae;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Dicranum;frigidum;Especie;Nan;Müll.Hal.;Musgo
UPTC:26:27204;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27204;27204;Nan;D.A-Moreno 3878;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;66;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Plagiochila superba;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;superba;Especie;Nan;(Spreng) Mont & Nees.;Hepática
UPTC:26:27205;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27205;27205;Nan;D.A-Moreno 3879;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;67;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Lepidozia;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Lepidozia;;Género;sp.;;Hepática
UPTC:26:27206;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27206;27206;Nan;D.A-Moreno 3880;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;68;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Bazzania jamaicensis;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Bazzania;jamaicensis;Especie;Nan;(Lehm & Lindenb.) Trevis;Hepática
