id,type,language,institutionID,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,occurrenceStatus,preparations,disposition,otherCatalogNumbers,samplingProtocol,samplingEffort,eventDate,eventTime,year,month,day,habitat,eventRemarks,continent,country,countryCode,stateProvince,county,locality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationQualifier,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,identificationRemarks,georeferenceVerificationStatus,verbatimLocality,sampleSizeValue
UPTC:26:26567,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26567,26567,0,JSG 166,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Plagiochila macrostachya,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,macrostachya,Especie,0,Lindenb.,Hepática,,0,,
UPTC:26:26568,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26568,26568,0,JSG 167,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Lejeunea flava,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Lejeunea,flava,Especie,0,(Sw.) Nees.,Hepática,,0,,
UPTC:26:26569,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26569,26569,0,JSG 168,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,cf. nivalis,Campylopus nivalis,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,nivalis,Especie,0,(Brid.) Brid.,Musgo,,0,,
UPTC:26:26570,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26570,26570,0,JSG 169,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Squamidium,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Squamidium,0,Género,sp.,0,Musgo,,0,,
UPTC:26:26571,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26571,26571,0,JSG 170,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,cf. nivalis,Campylopus nivalis,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,nivalis,Especie,0,(Brid.) Brid.,Musgo,,0,,
UPTC:26:26572,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26572,26572,0,JSG 171,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Grimmia longirostris,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,longirostris,Especie,0,Hook.,Musgo,,0,,
UPTC:26:26573,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26573,26573,0,JSG 172,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Terrícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Chorisodontium mittenii,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Chorisodontium,mittenii,Especie,0,(Müll. Hal.) Broth.,Musgo,,0,,
UPTC:26:26574,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26574,26574,0,JSG 173,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Terrícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Leptoscyphus amphibolius,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Leptoscyphus,amphibolius,Especie,0,(Nees.) Grolle,Hepática,,0,,
UPTC:26:26575,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26575,26575,0,JSG 174,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Madera en descomposición,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Thuidium peruvianum,Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Thuidium,peruvianum,Especie,0,Mitt.,Musgo,,0,,
UPTC:26:26576,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26576,26576,0,JSG 175,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Terrícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Lepidopilum tortifolium,Plantae,Bryophyta,Bryopsida,Hookeriales,Pilotrichaceae,Lepidopilum,tortifolium,Especie,0,Mitt.,Musgo,,0,,
UPTC:26:26577,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26577,26577,0,JSG 176,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Madera en descomposición,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Porotrichodendron superbum,Plantae,Bryophyta,Bryopsida,Hypnales,Neckeraceae,Porotrichodendron,superbum,Especie,0,(Taylor) Broth.,Musgo,,0,,
UPTC:26:26578,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26578,26578,0,JSG 177,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-06,8:00/16:00,2018,5,6,Bosque,Terrícola,SA,Colombia,CO,Boyacá,Samacá,Loma redonda,3422.0,3422.0,3422.0,5°26'20.1''N | 73°34'27.6''W,5°26'20.1''N,73°34'27.6''W,Grados minutos segundos,WGS84,5.4389167,-73.5743333,WGS84,D. A. Moreno,0,0,Aptychella proligera,Plantae,Bryophyta,Bryopsida,Hypnales,Pylaisiadelphaceae,Aptychella,proligera,Especie,0,(Broth.) Herzog,Musgo,,0,,
UPTC:26:26579,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26579,26579,0,JSG 178,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Terrícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. pilifer,Campylopus pilifer,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,pilifer,Especie,0,Brid.,Musgo,,Por verificar,,
UPTC:26:26580,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26580,26580,0,JSG 179,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. heterophylla,Plagiochila heterophylla,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,heterophylla,Especie,0,Lehm.,Hepática,,Por verificar,,
UPTC:26:26581,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26581,26581,0,JSG 180,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Plagiochila,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,0,Género,sp.,0,Hepática,,Por verificar,,
UPTC:26:26582,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26582,26582,0,JSG 181,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Pylaisia falcata,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Pylaisia,falcata,Especie,0,Schimp.,Musgo,,Por verificar,,
UPTC:26:26583,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26583,26583,0,JSG 182,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. polygamus,Drepanocladus polygamus,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,polygamus,Especie,0,(Schimp.) Hedenäs,Musgo,,Por verificar,,
UPTC:26:26584,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26584,26584,0,JSG 183,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Lophocolea bidentata,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,bidentata,Especie,0,(L.) Dumort.,Hepática,,Por verificar,,
UPTC:26:26585,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26585,26585,0,JSG 184,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. ramosa,Cryphaea ramosa,Plantae,Bryophyta,Bryopsida,Hypnales,Cryphaeaceae,Cryphaea,ramosa,Especie,0,(Mitt.) Wilson,Musgo,,Por verificar,,
UPTC:26:26586,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26586,26586,0,JSG 185,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Syrrhopodon prolifer,Plantae,Bryophyta,Bryopsida,Dicranales,Calymperaceae,Syrrhopodon,prolifer,Especie,0,Schwägr,Musgo,,Por verificar,,
UPTC:26:26587,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26587,26587,0,JSG 186,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Atractylocarpus longisetus,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Atractylocarpus,longisetus,Especie,0,(Hook.) E. B.Bartram,Musgo,,Por verificar,,
UPTC:26:26588,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26588,26588,0,JSG 187,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. macrostachya,Plagiochila macrostachya,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,macrostachya,Especie,0,Lindenb.,Hepática,,Por verificar,,
UPTC:26:26589,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26589,26589,0,JSG 188,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. macrostachya,Plagiochila macrostachya,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,macrostachya,Especie,0,Lindenb.,Hepática,,Por verificar,,
UPTC:26:26590,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26590,26590,0,JSG 189,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Catagonium brevicaudatum,Plantae,Bryophyta,Bryopsida,Hypnales,Catagoniaceae,Catagonium,brevicaudatum,Especie,0,Broth.,Musgo,,Por verificar,,
UPTC:26:26591,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26591,26591,0,JSG 190,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Lejeunea pterigonia,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Lejeunea,pterigonia,Especie,0,(Lehm. & Lindenb.) Mont,Hepática,,Por verificar,,
UPTC:26:26592,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26592,26592,0,JSG 191,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Porotrichodendron superbum,Plantae,Bryophyta,Bryopsida,Hypnales,Neckeraceae,Porotrichodendron,superbum,Especie,0,(Taylor) Broth.,Musgo,,Por verificar,,
UPTC:26:26593,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26593,26593,0,JSG 192,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. aryrocaulon,Campylopus argyrocaulon,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,argyrocaulon,Especie,0,(Müll.Hal.) Broth.,Musgo,,Por verificar,,
UPTC:26:26594,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26594,26594,0,JSG 193,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. Echinocolea,Echinocolea,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Echinocolea,0,Género,sp.,0,Hepática,,Por verificar,,
UPTC:26:26595,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26595,26595,0,JSG 194,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Saxícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Porotrichum mutabile,Plantae,Bryophyta,Bryopsida,Hypnales,Neckeraceae,Porotrichum,mutabile,Especie,0,Hampe,Musgo,,Por verificar,,
UPTC:26:26596,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26596,26596,0,JSG 195,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. macrostachya,Plagiochila macrostachya,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,macrostachya,Especie,0,Lindenb.,Hepática,,Por verificar,,
UPTC:26:26597,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26597,26597,0,JSG 196,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Radula voluta,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Radulaceae,Radula,voluta,Especie,0,Taylor.,Hepática,,Por verificar,,
UPTC:26:26598,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26598,26598,0,JSG 197,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. aerea,Plagiochila aerea,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,aerea,Especie,0,Taylor.,Hepática,,Por verificar,,
UPTC:26:26599,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26599,26599,0,JSG 198,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,0,Prionodon luteovirens,Plantae,Bryophyta,Bryopsida,Hypnales,Prionodontaceae,Prionodon,luteovirens,Especie,0,(Taylor) Mitt.,Musgo,,Por verificar,,
UPTC:26:26600,Evento,es,891.800.330-1,Universidad Pedagógica y Tecnológica de Colombia (UPTC),Herbario UPTC,UPTC,HumanObservation,UPTC:26:26600,26600,0,JSG 199,J. Gualteros | D. A. Moreno,1,Presente,Seco,En colección,,Colecta general,8 Horas/ dia,2018-05-07,8:00/16:00,2018,5,7,Bosque,Cortícola,SA,Colombia,CO,Boyacá,Ráquira,Vereda Firita Peña Arriba,3198.0,3198.0,3198.0,5°26'28.3''N | 73°24'26.2''W,5°26'28.3''N,73°24'26.2''W,Grados minutos segundos,WGS84,0.0,0.0,WGS84,D. A. Moreno,0,cf. crassipilis,Metzgeria crassipilis,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,crassipilis,Especie,0,(Lindb.) A. Evans,Hepática,,Por verificar,,
